datasetName,testSetSize,totNumFlaky,totNumNonFlaky,numFlakyTrain,numNonFlakyTrain,numFlakyTest,numNonFlakyTest,totTrainTime,totTestTime,avgTestTime,f1Score,Precision,Recall,Accuracy,Sensitivity,Specificity,tp,fp,fn,tn,tp_norm,fp_norm,fn_norm,tn_norm
PalombaEtAl_apache-nutch,0.6,184,73,73,29,111,44,0.067286812,0.103960504,0.000670713,0.49008049,0.90487405,0.341441441,0.501935484,0.341441441,0.906818182,37.9,4.1,73.1,39.9,0.902380952,0.097619048,0.646902655,0.353097345
PalombaEtAl_apache-nutch,0.25,184,73,137,55,47,18,0.126313462,0.044944306,0.000691451,0.492096398,0.953598079,0.336170213,0.507692308,0.336170213,0.955555556,15.8,0.8,31.2,17.2,0.951807229,0.048192771,0.644628099,0.355371901
PalombaEtAl_apache-nutch,0.7,184,73,55,22,129,51,0.050876393,0.12027257,0.000668181,0.453321853,0.904941913,0.311627907,0.484444444,0.311627907,0.921568627,40.2,4,88.8,47,0.909502262,0.090497738,0.653902798,0.346097202
PalombaEtAl_apache-nutch,0.5,184,73,92,36,92,37,0.0843412,0.086836582,0.000673152,0.495175343,0.910749092,0.347826087,0.508527132,0.347826087,0.908108108,32,3.4,60,33.6,0.903954802,0.096045198,0.641025641,0.358974359
PalombaEtAl_apache-nutch,0.4,184,73,110,44,74,29,0.101384,0.069717446,0.000676868,0.521021235,0.930315631,0.371621622,0.526213592,0.371621622,0.920689655,27.5,2.3,46.5,26.7,0.922818792,0.077181208,0.635245902,0.364754098
PalombaEtAl_apache-nutch,0.55,184,73,82,33,102,40,0.075799533,0.095395774,0.000671801,0.474713704,0.922793453,0.326470588,0.495774648,0.326470588,0.9275,33.3,2.9,68.7,37.1,0.919889503,0.080110497,0.649338374,0.350661626
PalombaEtAl_apache-nutch,0.95,184,73,9,3,175,70,0.008224105,0.162514442,0.000663324,0.135424531,0.764675926,0.081714286,0.328163265,0.081714286,0.944285714,14.3,3.9,160.7,66.1,0.785714286,0.214285714,0.708553792,0.291446208
PalombaEtAl_apache-nutch,0.85,184,73,27,11,157,62,0.025298507,0.145695373,0.000665276,0.304587558,0.901894466,0.195541401,0.405022831,0.195541401,0.935483871,30.7,4,126.3,58,0.884726225,0.115273775,0.685295714,0.314704286
PalombaEtAl_apache-nutch,0.45,184,73,101,40,83,33,0.092870034,0.078307631,0.000675066,0.50212638,0.92125065,0.35060241,0.512068966,0.35060241,0.918181818,29.1,2.7,53.9,30.3,0.91509434,0.08490566,0.640142518,0.359857482
PalombaEtAl_apache-nutch,0.75,184,73,46,18,138,55,0.042345157,0.128657286,0.000666618,0.385941471,0.894721804,0.252898551,0.44507772,0.252898551,0.927272727,34.9,4,103.1,51,0.897172237,0.102827763,0.669046074,0.330953926
PalombaEtAl_apache-nutch,0.65,184,73,64,25,120,48,0.058749106,0.112507102,0.000669685,0.466372642,0.902659852,0.323333333,0.491071429,0.323333333,0.910416667,38.8,4.3,81.2,43.7,0.900232019,0.099767981,0.650120096,0.349879904
PalombaEtAl_apache-nutch,0.9,184,73,18,7,166,66,0.016754095,0.154072181,0.000664104,0.234907082,0.909897167,0.142168675,0.375431034,0.142168675,0.962121212,23.6,2.5,142.4,63.5,0.904214559,0.095785441,0.691597863,0.308402137
PalombaEtAl_apache-nutch,0.8,184,73,37,14,147,59,0.033812967,0.137160593,0.000665828,0.406117873,0.899119939,0.270068027,0.454854369,0.270068027,0.915254237,39.7,5,107.3,54,0.888143177,0.111856823,0.665220087,0.334779913
PalombaEtAl_apache-nutch,0.15,184,73,156,62,28,11,0.143481738,0.028694704,0.000735762,0.536612073,0.970357143,0.378571429,0.543589744,0.378571429,0.963636364,10.6,0.4,17.4,10.6,0.963636364,0.036363636,0.621428571,0.378571429
PalombaEtAl_apache-pig,0.15,1268,3528,1078,2998,190,530,2.070594924,0.563333447,0.000782408,0.653840308,0.970912811,0.493157895,0.862361111,0.493157895,0.994716981,93.7,2.8,96.3,527.2,0.970984456,0.029015544,0.154450682,0.845549318
PalombaEtAl_apache-pig,0.75,1268,3528,317,882,951,2646,0.609423258,2.066485665,0.000574503,0.411089165,0.950763388,0.262670873,0.801390047,0.262670873,0.995011338,249.8,13.2,701.2,2632.8,0.949809886,0.050190114,0.210317936,0.789682064
PalombaEtAl_apache-pig,0.8,1268,3528,254,705,1014,2823,0.487582612,2.169007802,0.000565287,0.347386063,0.9284405,0.214595661,0.787881157,0.214595661,0.993800921,217.6,17.5,796.4,2805.5,0.92556359,0.07443641,0.221105528,0.778894472
PalombaEtAl_apache-pig,0.65,1268,3528,444,1234,824,2294,0.852626686,1.872374734,0.000600505,0.487018871,0.95304564,0.327305825,0.817928159,0.327305825,0.994158675,269.7,13.4,554.3,2280.6,0.952666902,0.047333098,0.195527179,0.804472821
